ANO_INIC_VIG,ANO_INIC_VIG_GERAL,ANO_MES_EMIS_GERAL,ANO_MES_INIC_VIG_APOL,ANO_MODELO,COD_CIA_EMIS,COD_CLASSE_BONUS,COD_PROD,COD_UNID_EMIS,DSC_ESTADO_CIVIL_CONDUTOR,DSC_FAMILIA_VEICULO,DSC_PORTE_VEICULO,DSC_REGIAO_GEO,DSC_REGIONAL_MODEL,DSC_SEGMENTO_VEICULO,DSC_SEXO_CONDUTOR,DT_INIC_ANO_VIG,GR_RISCO_TT,GRUPO_RISCO_BRASIL,IDADE_SEGURADO_F_ATUAL,IDC_ESTADO_CIVIL_CONDUTOR,NME_REGIAO_GEO,NME_REGIAO_POLITICA,NME_REGIAO_RISCO,NUM_APOLICE,NUM_ENDOSSO,QTD_IDADE_CONDUTOR,QTD_IDADE_SEGURADO,QTD_IDADE_VEICULO,QTD_SIN_PP,QTD_SIN_PP_TOTAL,QTD_SIN_PT,QTD_SIN_RB,QTD_SIN_RCF,QTD_SIN_TOTAL,SIG_FABRIC,VAL_LMR_CASCO_FINAL,VAL_LMR_RCF_DM,VAL_PR_ANUAL_CASCO,VAL_PR_ANUAL_RCF_DM,VAL_PR_CASCO,VAL_PR_FINAL_CASCO,VAL_PR_FINAL_RCF_DM,VAL_PR_RISCO_CASCO,VAL_PR_RISCO_RCF_DC,VAL_PR_RISCO_RCF_DM
2019,2019,201910,201910,2014,7110,9,4,221,01.CASADO,GOL,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,3,46,C,SUDESTE,SAO JOSE DOS CAMPOS,SP_MICRO SAO JOSE DOS CAMPOS,8243720,0,45,45,5,0,0,0,0,0,0,VW,28986,150000,478.02,313.44,478.02,446.99,170.158,411.188,4.733,94.657
2019,2019,201903,201903,2017,7110,10,4,221,01.CASADO,COROLLA,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,2,66,C,SUDESTE,PIRACICABA,SP_MESO PIRACICABA,7453630,0,65,999,2,0,0,0,0,0,0,TOYOT,67512,125000,902.88,213.87,902.88,1178.258,200.912,675.042,6.724,134.488
2019,2019,201903,201903,2008,7110,1,4,337,01.CASADO,CIVIC,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,6,40,C,SUDESTE,MARILIA,SP_DEMAIS,13489390,0,39,39,11,0,0,0,0,0,0,HONDA,33927,100000,860.71,153.1,860.71,860.114,151.356,600.224,10.157,115.82
2019,2019,201904,201904,2017,7110,3,4,60,01.CASADO,KA,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,66,C,SUDESTE,SP_MESO METROPOLITANA DE SAO PAULO,SP_MESO METROPOLITANA DE SAO PAULO,36646430,0,65,65,2,0,0,0,0,0,0,FORD,41699,50000,1202.08,209.61,1202.08,887.489,201.009,447.527,6.562,131.25
2019,2019,201906,201906,2020,7110,0,4,221,01.CASADO,KWID,COMPACTO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,4,44,C,SUDESTE,UBATUBA,SP_DEMAIS,7776410,0,43,44,0,0,0,0,0,0,0,RENAU,41745,80000,554.71,143.64,554.71,0,140.824,477,6.908,138.164
2019,2019,201908,201908,2005,7110,10,4,60,01.CASADO,CROSSFOX,PEQUENO,SUDESTE,SP INT,AVENTUREIRO STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,46,C,SUDESTE,SP_MESO METROPOLITANA DE SAO PAULO,SP_MESO METROPOLITANA DE SAO PAULO,38191910,0,45,45,14,0,0,0,0,0,0,VW,21094,50000,373.51,128,373.51,275.759,170.408,315.454,5.311,106.222
2019,2019,201911,201911,2017,7110,7,4,221,01.CASADO,KA,COMPACTO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,6,26,C,SUDESTE,SP_MESO_MACRO METROPOLITANA PAULISTA_2,SP_MESO MACRO METROPOLITANA PAULISTA,8394510,0,25,25,2,0,0,0,0,0,0,FORD,34771,100000,486.17,166.02,486.17,393.572,253.294,744.286,10.495,209.903
2019,2019,201904,201904,2013,7110,2,4,337,01.CASADO,HB20,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,7,38,C,SUDESTE,BAURU,SP_MESO BAURU,13523820,0,37,37,6,0,0,0,0,0,0,HYUND,38966,100000,746.34,275.27,746.34,649.103,219.865,553.819,8.47,169.408
2019,2019,201909,201909,2014,7110,10,4,221,01.CASADO,CRUZE,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,2,76,C,SUDESTE,LIMEIRA,SP_MESO PIRACICABA,8188240,0,75,75,5,0,0,0,0,0,0,GM,47748,200000,582.99,306.54,582.99,459.112,276.313,484.284,9.89,197.807
2019,2019,201905,201812,2014,7110,2,4,221,05.SEM INFORMACAO,LOGAN,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,9,29, ,SUDESTE,SP_MUNICIPIO JUNDIAI,SP_MUNICIPIO JUNDIAI,7196930,5744075,28,31,4,0,0,0,0,0,0,RENAU,32515,100000,1152.6,592.24,5.68,0,722.56,792.33,15.336,306.723
2019,2019,201909,201909,2019,7110,5,4,337,01.CASADO,ONIX,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,1,35,C,SUDESTE,RIBEIRAO PRETO 1,SP_MESO RIBEIRAO PRETO,14009410,0,34,40,0,0,0,0,0,0,0,GM,43386,100000,717.65,135.22,717.65,0,133.741,334.365,5.011,100.226
2019,2019,201910,201910,2015,7110,5,4,221,01.CASADO,PALIO,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,5,48,C,SUDESTE,SP_MESO_MACRO METROPOLITANA PAULISTA_1,SP_MESO MACRO METROPOLITANA PAULISTA,8311860,0,47,48,4,0,0,0,0,0,0,FIAT,21286,100000,543.69,280.36,543.69,0,276.397,369.215,9.592,191.85
2019,2019,201904,201904,2019,7110,0,4,221,02.DIVORCIADO,CRONOS,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,0,58,D,SUDESTE,03_CAMPINAS_GRP_3,SP_MUNICIPIO CAMPINAS,7568321,0,57,57,0,0,0,0,0,0,0,FIAT,58632,100000,1072.7,307.81,1072.7,0,311.024,1076.828,12.678,253.57
2019,2019,201911,201904,2007,7110,1,4,337,01.CASADO,PARATI,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,8,44,C,SUDESTE,MARILIA,SP_DEMAIS,13523920,8183570,44,44,12,0,0,0,0,0,0,VW,20896,200000,598.69,235.27,-124.98,0,355.328,492.36,10.487,209.736
2019,2019,201906,201905,2017,7110,1,4,221,05.SEM INFORMACAO,VOYAGE,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,8,57, ,SUDESTE,SAO JOSE DOS CAMPOS,SP_MICRO SAO JOSE DOS CAMPOS,7725740,0,56,56,2,0,0,0,0,0,0,VW,38591,50000,945.59,154.14,945.59,842.606,438.755,642.392,9.564,191.28
2019,2019,201904,201903,2011,7110,5,4,221,01.CASADO,FOX,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,3,44,C,SUDESTE,PIRACICABA,SP_MESO PIRACICABA,7497211,5680166,43,43,8,0,0,0,0,0,0,VW,24178,50000,479.55,151.97,0,0,0,0,0,0
2019,2019,201909,201903,2015,7110,10,4,60,01.CASADO,JETTA,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,4,71,C,SUDESTE,ARARAS V2,SP_MESO PIRACICABA,36280800,36827800,71,71,4,0,0,0,0,0,0,VW,57492,100000,1192.34,150.8,316.9,0,149.159,610.766,4.154,83.081
2019,2019,201906,201906,2018,7110,6,4,221,01.CASADO,KA,COMPACTO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,3,40,C,SUDESTE,UBATUBA,SP_DEMAIS,7752181,0,39,39,1,0,0,0,0,0,0,FORD,36705,50000,604.41,134.66,604.41,475.978,100.039,358.102,4.908,94.639
2019,2019,201908,201907,2010,7110,0,4,60,01.CASADO,UNO,COMPACTO,SUDESTE,SP INT,AVENTUREIRO STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,9,55,C,SUDESTE,LINS,SP_MESO BAURU,37641420,36561762,54,54,9,0,0,0,0,0,0,FIAT,17228,50000,702.06,344.59,0,0,0,0,0,0
2020,2020,202002,201911,2014,7110,2,4,221,02.DIVORCIADO,SANDERO,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2020-01-01 00:00:00,0,5,51,D,SUDESTE,SP_MUNICIPIO JUNDIAI,SP_MUNICIPIO JUNDIAI,8417010,6085458,50,50,5,0,0,0,0,0,0,RENAU,26879,60000,665.22,255.47,26.93,0,305.319,579.036,11.05,220.995
2020,2020,202001,202001,2008,7110,10,4,221,01.CASADO,SIENA,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2020-01-01 00:00:00,0,6,48,C,SUDESTE,JACAREI,SP_MICRO SAO JOSE DOS CAMPOS,8546020,0,47,47,12,0,0,0,0,0,0,FIAT,21005,60000,428.09,145.51,428.09,381.468,152.269,438.294,6.134,122.683
2020,2020,202001,201912,2016,7110,8,4,221,05.SEM INFORMACAO,CLIO,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2020-01-01 00:00:00,0,5,36, ,SUDESTE,LIMEIRA,SP_MESO PIRACICABA,8525930,6045944,35,35,3,0,0,0,0,0,0,RENAU,24601,80000,659.45,268.9,-66.76,0,288.102,431.033,10.792,215.841
2019,2019,201912,201912,2014,7110,3,4,221,01.CASADO,VERSA,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,34,C,SUDESTE,CIRCUITO DAS AGUAS 1,SP_MESO CAMPINAS,8474200,0,33,35,5,0,0,0,0,0,0,NISSA,32835,100000,619.13,152.38,619.13,0,146.411,535.096,6.565,131.291
2019,2019,201907,201907,2012,7110,8,4,221,01.CASADO,C3,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,5,42,C,SUDESTE,SP_MICRO CAMPINAS 1 V2,SP_MICRO CAMPINAS 1,7899470,0,41,45,7,0,0,0,0,0,0,CITRO,22365,100000,549.51,166.8,549.51,0,172.178,406.864,6.519,130.385
2019,2019,201905,201810,2013,7110,10,4,221,03.SOLTEIRO,C3,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,4,34,S,SUDESTE,01_CAMPINAS_GRP_1,SP_MUNICIPIO CAMPINAS,7064570,5712394,33,63,5,0,0,0,0,0,0,CITRO,31397,100000,604.45,182.86,1,0,185.687,327.894,5.916,118.33
2019,2019,201908,201908,2014,7110,10,4,337,01.CASADO,FIESTA,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,5,45,C,SUDESTE,RIBEIRAO PRETO 1,SP_MESO RIBEIRAO PRETO,13918380,0,44,999,5,0,0,0,0,0,0,FORD,32892,150000,626.19,247.62,626.19,0,251.677,482.203,11.676,233.52
2019,2019,201902,201808,2015,7110,0,4,221,01.CASADO,FOCUS,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,9,67,C,SUDESTE,SP_MICRO CAMPINAS 2 V2,SP_MICRO CAMPINAS 2,6850730,5622000,67,67,4,0,0,0,0,0,0,FORD,48758,80000,1852.31,457.26,59.07,3147.005,497.09,1711.168,16.829,336.575
2019,2019,201906,201906,2009,7110,5,4,337,01.CASADO,CORSA,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,5,63,C,SUDESTE,RIBEIRAO PRETO 5,SP_MESO RIBEIRAO PRETO,13704490,0,62,62,10,0,0,0,0,0,0,GM,15209,100000,436,173.33,436,0,174.826,208.757,18.821,114.809
2019,2019,201905,201905,2017,7110,10,4,221,01.CASADO,ETIOS,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,2,77,C,SUDESTE,SP_MUNICIPIO JUNDIAI,SP_MUNICIPIO JUNDIAI,7675080,0,76,76,2,0,0,0,0,0,0,TOYOT,36881,100000,718.74,244.31,718.74,566.015,197.679,425.996,8.48,169.593
2019,2019,201903,201903,2011,7110,10,4,221,01.CASADO,COROLLA,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,2,74,C,SUDESTE,SAO JOSE DOS CAMPOS,SP_MICRO SAO JOSE DOS CAMPOS,7469840,0,73,73,8,0,0,0,0,0,0,TOYOT,50200,100000,778.54,222.73,778.54,1075.203,105.83,477.294,7.042,100.265
2020,2020,202001,202001,2016,7110,4,4,221,01.CASADO,UP,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2020-01-01 00:00:00,0,2,40,C,SUDESTE,SP_MUNICIPIO JUNDIAI,SP_MUNICIPIO JUNDIAI,8581750,0,39,39,4,0,0,0,0,0,0,VW,26774,100000,391.8,171.93,391.8,308.545,163.591,279.491,7.221,144.41
2019,2019,201911,201911,2012,7110,10,4,60,04.VIUVO,PALIO WEEKEND,PEQUENO,SUDESTE,SP INT,AVENTUREIRO STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,56,V,SUDESTE,UBATUBA,SP_DEMAIS,38929740,0,55,79,7,0,0,0,0,0,0,FIAT,32559,50000,722.01,153.46,722.01,519.424,195.634,657.241,9.329,183.504
2019,2019,201908,201908,2016,7110,10,4,221,03.SOLTEIRO,IDEA,PEQUENO,SUDESTE,SP INT,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,21,S,SUDESTE,01_CAMPINAS_GRP_1,SP_MUNICIPIO CAMPINAS,8060680,5851211,20,58,3,1,1,0,0,0,1,FIAT,46556,100000,1086.67,292.2,0,0,240.761,646.548,10.394,207.88
2019,2019,201912,201901,2012,7110,7,4,337,03.SOLTEIRO,UNO,COMPACTO,SUDESTE,SP INT,AVENTUREIRO STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,21,S,SUDESTE,RIBEIRAO PRETO 1,SP_MESO RIBEIRAO PRETO,13369500,8232296,21,57,7,0,0,0,0,0,0,FIAT,24233,100000,971.48,406.68,40,0,234.288,549.906,8.68,173.61
2019,2019,201906,201906,2014,7110,10,4,221,03.SOLTEIRO,ECOSPORT,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,3,34,S,SUDESTE,01_CAMPINAS_GRP_1,SP_MUNICIPIO CAMPINAS,7716780,5775116,33,33,5,0,0,0,0,0,0,FORD,50224,100000,807.69,203.19,0,0,0,0,0,0
2019,2019,201905,201905,2006,7110,10,4,60,01.CASADO,CLIO,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,6,38,C,SUDESTE,SOROCABA,SP_MICRO SOROCABA,36928400,0,37,39,13,0,0,0,0,0,0,RENAU,14149,80000,441.37,279,441.37,362.082,174.453,301.543,6.297,135.89
2019,2019,201904,201901,2019,7110,10,4,337,01.CASADO,CAT 11,MEDIO GRANDE,SUDESTE,SP INT,SUPERIOR,01.MASCULINO,2019-01-01 00:00:00,0,7,49,C,SUDESTE,SP_MICRO CAMPINAS 1 V2,SP_MICRO CAMPINAS 1,13373390,7888708,48,48,0.5,0,0,0,0,0,0,MBENZ,232683,200000,7447.82,684.62,1908.75,0,364.481,7449.557,16.183,323.664
2019,2019,201901,201901,2015,7110,4,4,221,01.CASADO,CIVIC,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,6,52,C,SUDESTE,SP_MICRO CAMPINAS 1 V2,SP_MICRO CAMPINAS 1,7344940,0,51,51,4,0,0,0,0,0,0,HONDA,57468,50000,1423.04,202,1423.04,1423.862,203.193,929.453,7.278,145.563
2019,2019,201907,201905,2012,7110,1,4,337,01.CASADO,VOYAGE,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,1,48,C,SUDESTE,FRANCA - DEMAIS MUNICÍPIOS,SP_MESO RIBEIRAO PRETO,13599480,8003181,47,47,7,0,0,0,0,0,0,VW,24745,100000,441.07,225.29,0,0,0,0,0,0
2019,2019,201902,201902,2015,7110,0,4,60,01.CASADO,FIT,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,9,44,C,SUDESTE,SP_MESO METROPOLITANA DE SAO PAULO,SP_MESO METROPOLITANA DE SAO PAULO,35944660,0,43,43,4,0,0,0,0,0,0,HONDA,55153,50000,2081.15,398.06,2081.15,2081.505,398.952,1953.173,14.698,293.966
2019,2019,201903,201903,2017,7110,10,4,221,05.SEM INFORMACAO,HB20,COMPACTO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,5,65, ,SUDESTE,02_CAMPINAS_GRP_2,SP_MUNICIPIO CAMPINAS,7480880,0,64,64,2,0,2,0,0,1,2,HYUND,48877,80000,1011.93,310.62,1011.93,1015.208,312.506,504.683,7.316,146.316
2019,2019,201906,201901,2019,7110,7,4,60,03.SOLTEIRO,ONIX,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,5,30,S,SUDESTE,SP_MESO METROPOLITANA DE SAO PAULO,SP_MESO METROPOLITANA DE SAO PAULO,35633820,36288519,29,61,9,0,0,0,0,0,0,GM,47245,100000,887.11,213.88,-162,0,214.358,571.13,5.747,114.946
2019,2019,201907,201907,2010,7110,10,4,221,01.CASADO,FIESTA,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,5,29,C,SUDESTE,TAUBATE 1,SP_MICRO SAO JOSE DOS CAMPOS,7984250,0,28,35,9,1,2,0,0,1,2,FORD,19184,50000,397.85,116.76,397.85,0,119.853,263.143,4.809,96.172
2019,2019,201905,201904,2013,7110,0,4,337,03.SOLTEIRO,SIENA,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,10,25,S,SUDESTE,RIBEIRAO PRETO 1,SP_MESO RIBEIRAO PRETO,13582350,0,24,24,6,1,1,0,0,0,1,FIAT,33020,50000,2087.78,375.36,2087.78,1653.444,651.47,1884.611,25.942,518.831
2020,2020,202003,201912,2013,7110,7,4,221,05.SEM INFORMACAO,FIESTA,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2020-01-01 00:00:00,0,7,47,S,SUDESTE,LIMEIRA,SP_MESO PIRACICABA,8475360,6115535,47,47,6,0,0,0,0,0,0,FORD,22287,100000,751.28,315.57,-55.17,0,399.648,480.268,10.855,217.106
2019,2019,201902,201902,2012,7110,8,4,221,01.CASADO,PRISMA,COMPACTO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,4,69,C,SUDESTE,CIRCUITO DAS AGUAS 1,SP_MESO CAMPINAS,7440160,0,68,68,7,0,0,0,0,0,0,GM,22709,100000,475.47,152.9,475.47,450.873,154.331,340.273,4.277,85.548
2019,2019,201904,201904,2010,7110,5,4,221,01.CASADO,CITY,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,9,55,C,SUDESTE,ARARAS V2,SP_MESO PIRACICABA,7517550,0,54,54,9,0,0,0,0,0,0,HONDA,35622,50000,1126.23,200.77,1126.23,2061.009,196.655,1080.235,8.397,167.942
2019,2019,201904,201809,2018,7110,2,4,337,01.CASADO,ONIX,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,44,C,SUDESTE,RIBEIRAO PRETO 5,SP_MESO RIBEIRAO PRETO,13146220,7855370,44,44,1,1,2,0,0,1,2,GM,35959,100000,509.92,238.25,-57.69,603.505,258.473,464.7,8.316,166.324
2019,2019,201905,201905,2018,7110,9,4,35,03.SOLTEIRO,FIT,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,3,40,S,SUDESTE,03_CAMPINAS_GRP_3,SP_MUNICIPIO CAMPINAS,6536500,0,39,39,1,1,2,0,0,1,2,HONDA,70298,80000,1366.24,213.19,1366.24,1092.528,179.276,896.156,7.677,159.73
2019,2019,201912,201912,2018,7110,9,4,221,01.CASADO,KA,COMPACTO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,1,54,C,SUDESTE,UBATUBA,SP_DEMAIS,8465830,0,53,999,1,0,0,0,0,0,0,FORD,36676,80000,786.29,147.43,786.29,0,141.66,308.956,5.938,118.75
2019,2019,201908,201908,2014,7110,5,4,221,01.CASADO,ECOSPORT,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,48,C,SUDESTE,SAO ROQUE,SP_MICRO SOROCABA,8044960,0,47,47,5,0,0,0,0,0,0,FORD,46629,80000,661.08,229.5,661.08,0,231.928,545.344,9.124,182.472
2019,2019,201904,201904,2014,7110,7,4,60,01.CASADO,SPACEFOX,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,31,C,SUDESTE,SAO ROQUE,SP_MICRO SOROCABA,36612580,0,30,36,5,0,0,0,0,0,0,VW,35773,80000,690.12,180.61,690.12,0,178.307,454.652,6.283,125.662
2019,2019,201904,201903,2013,7110,6,4,337,04.VIUVO,PALIO,PEQUENO,SUDESTE,SP INT,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,63,V,SUDESTE,AVARE,SP_MESO BAURU,13515760,0,62,62,6,0,0,0,0,0,0,FIAT,29688,100000,643.7,273.9,643.7,537.634,170.775,454.539,7.1,142.005
2019,2019,201906,201906,2019,7110,0,4,337,01.CASADO,CIVIC,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,5,70,C,SUDESTE,SAO CARLOS,SP_DEMAIS,13668740,0,69,69,0,0,0,0,0,0,0,HONDA,106602,100000,1897.84,205.71,1897.84,0,201.989,1663.367,7.401,148.014
2019,2019,201903,201903,2013,7110,10,4,221,05.SEM INFORMACAO,FIT,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,5,37, ,SUDESTE,01_CAMPINAS_GRP_1,SP_MUNICIPIO CAMPINAS,7508520,0,36,59,6,1,2,0,0,1,2,HONDA,39652,50000,1058.01,298.18,1058.01,1060.162,296.529,425.104,7.675,153.498
2019,2019,201910,201910,2013,7110,1,4,221,01.CASADO,GOL,PEQUENO,SUDESTE,SP INT,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,6,46,C,SUDESTE,TAUBATE 2,SP_DEMAIS,8265381,0,45,45,6,0,0,0,0,0,0,VW,23092,50000,720.95,225.87,720.95,0,223.516,503.259,8.782,175.638
2019,2019,201902,201903,2018,7110,6,4,132,01.CASADO,SPIN,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,4,46,C,SUDESTE,JACAREI,SP_MICRO SAO JOSE DOS CAMPOS,31454920,0,45,39,1,0,0,0,0,0,0,GM,65021,100000,995.84,180.56,995.84,997.017,178.851,751.245,7.557,151.135
2019,2019,201907,201907,2013,7110,3,4,221,01.CASADO,PALIO,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,9,46,C,SUDESTE,CIRCUITO DAS AGUAS 3,SP_MICRO CAMPINAS 2,7966980,0,45,45,6,0,0,0,0,0,0,FIAT,29227,80000,901.37,297.95,901.37,680.015,154.19,650.721,8.997,179.938
2019,2019,201909,201909,2006,7110,7,4,60,01.CASADO,STRADA,PEQUENO,SUDESTE,SP,AVENTUREIRO STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,0,54,C,SUDESTE,SP_CIDADE SAO PAULO - DEMAIS,SP_CIDADE SAO PAULO - DEMAIS,38442860,0,53,53,13,0,0,0,0,0,0,FIAT,21389,80000,1443.22,278.14,1443.22,0,280.729,687.949,11.025,220.49
2020,2020,202001,201912,2020,7110,5,4,337,04.VIUVO,ONIX,COMPACTO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2020-01-01 00:00:00,0,1,85,V,SUDESTE,ARARAS V2,SP_MESO PIRACICABA,14144980,8278296,84,84,5,0,0,0,0,0,0,GM,45711,60000,838.18,98.46,97.21,0,87.846,433.697,7.721,154.41
2019,2019,201904,201903,2019,7110,3,4,60,03.SOLTEIRO,SAVEIRO,PEQUENO,SUDESTE,SP,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,1,26,S,SUDESTE,COTIA E CIDADES ENTORNO,SP_MESO METROPOLITANA DE SAO PAULO,36328390,36026751,25,25,0,0,0,0,0,0,0,VW,58793,100000,2547.87,355.2,0,0,0,0,0,0
2019,2019,201909,201908,2012,7110,10,4,221,01.CASADO,FIT,PEQUENO,SUDESTE,SP INT,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,5,48,C,SUDESTE,04_CAMPINAS_GRP_4,SP_MUNICIPIO CAMPINAS,8046680,5896878,47,47,7,1,2,0,0,1,2,HONDA,37641,75000,547.94,144.95,-4.4,0,159.292,399.222,6.705,134.109
2019,2019,201812,201901,2013,7110,10,4,60,01.CASADO,LIVINA,MEDIO,SUDESTE,SP INT,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,8,51,C,SUDESTE,02_CAMPINAS_GRP_2,SP_MUNICIPIO CAMPINAS,35521380,0,50,50,6,0,0,0,0,0,0,NISSA,32682,50000,1088.32,212.57,1088.32,2001.117,241.25,1105.084,9.831,196.628
2019,2019,201912,201911,2019,7110,2,4,221,03.SOLTEIRO,ONIX,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,28,S,SUDESTE,SOROCABA,SP_MICRO SOROCABA,8446110,0,27,27,0.5,0,0,0,0,0,0,GM,53226,50000,1071.58,256.28,1071.58,0,257.264,984.804,13.814,276.276
2019,2019,201909,201906,2013,7110,1,4,221,01.CASADO,VERSA,PEQUENO,SUDESTE,SP INT,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,6,45,C,SUDESTE,LIMEIRA,SP_MESO PIRACICABA,7830540,5888344,44,36,6,0,1,1,0,1,2,NISSA,31363,100000,1443.81,236.17,-119.33,0,254.388,631.874,9.404,188.083
2019,2019,201901,201901,2018,7110,1,4,124,01.CASADO,UNO,COMPACTO,SUDESTE,SP INT,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,4,39,C,SUDESTE,RIBEIRAO PRETO 1,SP_MESO RIBEIRAO PRETO,8928321,0,38,38,1,0,1,1,0,1,2,FIAT,34995,200000,852.75,305.81,852.75,853.547,309.773,359.876,10.214,204.277
